CustomerID,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
15602,2011-12-01 14:14:00,9,1297.8700000000001,8,4,4,3,11,Loyal
15603,2011-09-22 10:04:00,1,48.480000000000004,79,2,1,1,4,Needs Attention
15604,2011-10-18 14:47:00,1,216.39,52,2,1,1,4,Needs Attention
15605,2011-11-03 14:17:00,5,1198.23,36,3,4,3,10,Loyal
15606,2011-10-09 15:47:00,9,2920.16,61,2,4,4,10,At Risk
15607,2011-01-07 12:44:00,1,104.76,337,1,1,1,3,Lost
15608,2011-11-11 13:20:00,4,1093.68,28,3,3,3,9,Loyal
15609,2011-06-08 13:00:00,1,298.48,184,1,1,1,3,Lost
15610,2011-10-19 10:36:00,1,112.46000000000001,52,2,1,1,4,Needs Attention
15611,2011-11-30 12:36:00,11,1570.45,10,4,4,3,11,Loyal
15612,2011-11-03 14:52:00,2,195.15,36,3,2,1,6,Promising
15615,2011-11-29 14:42:00,23,10399.74,10,4,4,4,12,Champions
15618,2011-11-07 08:34:00,4,776.85,33,3,3,3,9,Loyal
15619,2011-11-29 08:14:00,1,336.40000000000003,11,4,1,2,7,Promising
15620,2011-10-14 12:41:00,3,1553.18,57,2,3,3,8,At Risk
15621,2011-12-05 14:01:00,4,1293.03,4,4,3,3,10,Loyal
15622,2011-10-27 16:44:00,9,3709.56,43,3,4,4,11,Loyal
15623,2011-07-21 17:26:00,1,301.03,141,2,1,1,4,Needs Attention
15624,2011-08-15 11:38:00,4,588.13,117,2,3,2,7,At Risk
15625,2011-08-28 10:21:00,4,1534.26,104,2,3,3,8,At Risk
15626,2011-09-26 10:03:00,2,675.8,75,2,2,3,7,Needs Attention
15628,2011-12-05 10:24:00,9,2870.2400000000002,5,4,4,4,12,Champions
15630,2011-10-25 15:36:00,2,1186.35,45,3,2,3,8,Promising
15632,2011-11-24 09:51:00,8,3285.31,16,4,4,4,12,Champions
15634,2011-11-22 16:28:00,1,243.55,17,4,1,1,6,Promising
15636,2011-09-11 11:17:00,2,724.76,90,2,2,3,7,Needs Attention
15637,2011-10-18 08:28:00,1,223.36,53,2,1,1,4,Needs Attention
15639,2011-07-28 14:30:00,1,425.32,134,2,1,2,5,Needs Attention
15640,2011-12-05 14:35:00,15,12515.66,4,4,4,4,12,Champions
15641,2011-08-26 14:04:00,4,1887.2,105,2,3,4,9,At Risk
15643,2011-06-01 07:38:00,3,664.0,192,1,3,2,6,At Risk
15644,2011-06-26 14:54:00,4,813.0,166,1,3,3,7,At Risk
15645,2011-11-21 11:55:00,1,611.59,19,3,1,2,6,Promising
15646,2011-07-05 09:53:00,3,447.64000000000004,158,1,3,2,6,At Risk
15648,2011-05-19 15:53:00,2,657.35,204,1,2,2,5,Needs Attention
15649,2011-01-07 13:34:00,2,816.0,336,1,2,3,6,Needs Attention
15651,2011-11-03 08:41:00,3,646.3,37,3,3,2,8,Loyal
15652,2011-09-09 14:22:00,1,337.74,91,2,1,2,5,Needs Attention
15653,2011-09-08 10:49:00,2,877.4399999999999,93,2,2,3,7,Needs Attention
15654,2011-11-30 13:08:00,2,922.53,9,4,2,3,9,Promising
15655,2011-04-10 15:25:00,1,560.67,243,1,1,2,4,Lost
15656,2011-10-25 14:56:00,4,748.5,45,3,3,3,9,Loyal
15657,2011-11-17 12:19:00,1,30.0,23,3,1,1,5,Promising
15658,2011-06-02 15:22:00,5,1024.1000000000001,190,1,4,3,8,At Risk
15659,2011-10-27 09:23:00,1,306.45,44,3,1,2,6,Promising
15660,2011-11-14 16:58:00,9,1600.86,25,3,4,3,10,Loyal
15661,2011-01-26 13:56:00,2,309.8,317,1,2,2,5,Needs Attention
15663,2011-08-25 15:50:00,1,138.14,106,2,1,1,4,Needs Attention
15664,2011-10-20 10:57:00,1,386.43,51,3,1,2,6,Promising
15665,2011-06-24 14:57:00,2,2242.01,168,1,2,4,7,Needs Attention
15667,2011-10-31 10:56:00,1,301.32,40,3,1,1,5,Promising
15668,2011-05-06 10:39:00,1,76.32000000000001,218,1,1,1,3,Lost
15669,2011-10-30 16:03:00,4,684.34,40,3,3,3,9,Loyal
15670,2011-02-16 10:50:00,1,173.05,297,1,1,1,3,Lost
15671,2011-11-21 12:43:00,7,2657.13,19,3,4,4,11,Loyal
15673,2011-09-12 16:12:00,4,2881.02,88,2,3,4,9,At Risk
15674,2011-09-27 15:17:00,4,2111.89,73,2,3,4,9,At Risk
15675,2011-09-19 13:48:00,3,323.69,81,2,3,2,7,At Risk
15676,2011-11-21 12:40:00,3,3435.76,19,3,3,4,10,Loyal
15677,2011-10-21 15:36:00,1,657.23,49,3,1,2,6,Promising
15678,2011-10-18 09:25:00,1,352.7,53,2,1,2,5,Needs Attention
15679,2011-11-15 16:19:00,4,781.28,24,3,3,3,9,Loyal
15680,2011-11-30 13:46:00,3,1333.68,9,4,3,3,10,Loyal
15681,2011-11-14 16:30:00,5,1426.16,25,3,4,3,10,Loyal
15683,2011-08-14 12:56:00,1,193.75,117,2,1,1,4,Needs Attention
15687,2011-12-01 08:33:00,9,2993.1,9,4,4,4,12,Champions
15689,2011-08-12 09:37:00,2,254.1,120,2,2,1,5,Needs Attention
15690,2011-12-05 15:59:00,2,239.76,4,4,2,1,7,Promising
15691,2011-04-01 15:13:00,1,136.8,252,1,1,1,3,Lost
15692,2011-11-11 14:12:00,1,191.04,28,3,1,1,5,Promising
15694,2011-12-09 09:44:00,13,6464.4,1,4,4,4,12,Champions
15695,2011-03-18 08:32:00,2,409.98,267,1,2,2,5,Needs Attention
15696,2011-11-06 14:02:00,8,2736.46,33,3,4,4,11,Loyal
15699,2011-11-22 08:26:00,1,309.65,18,4,1,2,7,Promising
15700,2011-06-20 16:53:00,2,696.68,172,1,2,3,6,Needs Attention
15701,2011-12-07 14:39:00,4,1542.14,2,4,3,3,10,Loyal
15703,2011-03-20 10:51:00,1,211.5,265,1,1,1,3,Lost
15704,2011-07-22 13:35:00,4,2293.62,140,2,3,4,9,At Risk
15705,2011-05-22 15:37:00,1,143.1,201,1,1,1,3,Lost
15706,2011-10-07 10:09:00,4,1060.56,64,2,3,3,8,At Risk
15707,2011-11-04 14:35:00,4,945.58,35,3,3,3,9,Loyal
15708,2011-10-30 10:54:00,7,3364.2400000000002,41,3,4,4,11,Loyal
15709,2011-03-01 10:38:00,1,133.25,284,1,1,1,3,Lost
15712,2011-11-30 14:09:00,5,1072.3600000000001,9,4,4,3,11,Loyal
15713,2011-07-19 13:34:00,2,356.7,143,2,2,2,6,Needs Attention
15714,2011-11-28 11:26:00,2,330.88,12,4,2,2,8,Promising
15716,2011-07-17 11:59:00,4,1118.81,146,1,3,3,7,At Risk
15717,2011-04-19 13:21:00,1,150.3,234,1,1,1,3,Lost
15719,2011-11-07 12:29:00,13,5043.96,33,3,4,4,11,Loyal
15720,2011-11-15 14:48:00,1,598.73,24,3,1,2,6,Promising
15721,2011-11-28 12:14:00,1,507.08,12,4,1,2,7,Promising
15722,2011-11-04 11:43:00,5,2222.56,36,3,4,4,11,Loyal
15723,2010-12-10 11:12:00,1,203.1,365,1,1,1,3,Lost
15724,2011-05-22 14:40:00,2,218.25,201,1,2,1,4,Needs Attention
15725,2011-11-24 14:51:00,1,415.25,15,4,1,2,7,Promising
15727,2011-11-23 12:36:00,7,5178.96,17,4,4,4,12,Champions
15729,2011-05-11 12:36:00,1,85.0,213,1,1,1,3,Lost
15730,2011-10-05 12:31:00,3,1120.88,66,2,3,3,8,At Risk
15732,2011-05-11 14:24:00,2,294.12,212,1,2,1,4,Needs Attention
15733,2011-03-02 09:05:00,1,162.3,283,1,1,1,3,Lost
15734,2011-08-17 10:50:00,2,1339.45,115,2,2,3,7,Needs Attention
15737,2011-11-25 11:21:00,8,1205.1200000000001,15,4,4,3,11,Loyal
15738,2011-11-21 08:26:00,16,4812.42,19,3,4,4,11,Loyal
15739,2011-10-04 13:42:00,1,449.12,66,2,1,2,5,Needs Attention
15740,2011-10-21 14:29:00,1,154.88,49,3,1,1,5,Promising
15743,2011-11-23 17:19:00,4,784.46,16,4,3,3,10,Loyal
15744,2011-09-23 09:52:00,1,34.8,78,2,1,1,4,Needs Attention
15745,2011-11-20 13:45:00,4,1094.59,19,3,3,3,9,Loyal
15746,2011-07-28 15:21:00,1,196.88,134,2,1,1,4,Needs Attention
15747,2011-11-27 12:26:00,3,974.04,13,4,3,3,10,Loyal
15748,2011-10-30 12:51:00,1,149.31,40,3,1,1,5,Promising
15749,2011-04-18 13:20:00,3,44534.3,235,1,3,4,8,At Risk
15750,2011-12-07 12:34:00,8,2465.48,3,4,4,4,12,Champions
15752,2011-10-31 11:37:00,7,2637.38,40,3,4,4,11,Loyal
15753,2011-02-08 12:41:00,1,79.2,305,1,1,1,3,Lost
15754,2011-10-19 14:40:00,3,458.57,51,3,3,2,8,Loyal
15755,2011-11-29 14:57:00,6,2364.25,10,4,4,4,12,Champions
15756,2011-10-09 13:30:00,4,532.96,61,2,3,2,7,At Risk
15757,2011-10-05 12:14:00,2,714.42,66,2,2,3,7,Needs Attention
15758,2011-11-15 10:48:00,1,205.25,25,3,1,1,5,Promising
15759,2011-05-05 15:13:00,3,253.04,218,1,3,1,5,At Risk
15762,2011-10-05 16:15:00,2,583.75,65,2,2,2,6,Needs Attention
15763,2011-11-08 09:44:00,2,1086.92,32,3,2,3,8,Promising
15764,2011-09-12 17:58:00,6,3279.97,88,2,4,4,10,At Risk
15766,2011-10-06 17:03:00,1,315.06,64,2,1,2,5,Needs Attention
15768,2011-08-16 10:48:00,3,621.8299999999999,116,2,3,2,7,At Risk
15769,2011-12-02 13:52:00,26,56252.72,7,4,4,4,12,Champions
15773,2011-12-04 12:48:00,1,635.6800000000001,6,4,1,2,7,Promising
15774,2011-10-02 12:04:00,1,270.8,69,2,1,1,4,Needs Attention
15775,2011-04-08 12:56:00,1,104.9,245,1,1,1,3,Lost
15776,2011-07-29 13:46:00,1,241.62,133,2,1,1,4,Needs Attention
15777,2011-04-12 16:43:00,4,1047.11,241,1,3,3,7,At Risk
15780,2011-06-09 12:01:00,3,475.28000000000003,184,1,3,2,6,At Risk
15781,2011-11-14 14:57:00,3,345.46,25,3,3,2,8,Loyal
15782,2011-11-30 10:49:00,3,2614.7400000000002,10,4,3,4,11,Loyal
15783,2011-11-29 09:50:00,1,246.3,11,4,1,1,6,Promising
15785,2011-11-07 11:33:00,5,2328.9700000000003,33,3,4,4,11,Loyal
15786,2011-10-24 14:13:00,3,4932.2,46,3,3,4,10,Loyal
15787,2011-11-13 14:55:00,3,948.05,26,3,3,3,9,Loyal
15789,2010-12-16 14:35:00,1,351.3,358,1,1,2,4,Lost
15790,2011-11-29 14:53:00,1,220.85,10,4,1,1,6,Promising
15791,2011-10-27 10:14:00,2,1612.69,44,3,2,3,8,Promising
15793,2011-11-25 09:31:00,3,965.61,15,4,3,3,10,Loyal
15795,2011-07-13 10:43:00,1,610.01,150,1,1,2,4,Lost
15796,2011-12-08 19:55:00,8,2710.56,1,4,4,4,12,Champions
15797,2011-08-18 17:04:00,3,2192.4,113,2,3,4,9,At Risk
15799,2011-09-25 12:46:00,3,884.14,76,2,3,3,8,At Risk
15800,2011-08-24 14:23:00,2,699.08,107,2,2,3,7,Needs Attention
15801,2011-10-24 13:52:00,3,1063.95,46,3,3,3,9,Loyal
15803,2011-10-19 14:56:00,1,415.82000000000005,51,3,1,2,6,Promising
15804,2011-12-09 12:31:00,13,4206.39,1,4,4,4,12,Champions
15805,2011-11-16 16:32:00,17,5528.4800000000005,23,3,4,4,11,Loyal
15806,2011-10-24 14:35:00,3,784.58,46,3,3,3,9,Loyal
15807,2011-10-20 14:10:00,3,903.9,50,3,3,3,9,Loyal
15808,2011-02-06 14:33:00,4,3734.9700000000003,306,1,3,4,8,At Risk
15809,2011-11-03 16:40:00,5,515.77,36,3,4,2,9,Loyal
15810,2011-09-22 09:38:00,4,1391.98,79,2,3,3,8,At Risk
15811,2011-11-17 15:31:00,6,2218.62,22,3,4,4,11,Loyal
15812,2011-08-24 14:19:00,5,1801.14,107,2,4,4,10,At Risk
15813,2011-05-16 08:13:00,2,1303.9099999999999,208,1,2,3,6,Needs Attention
15814,2011-11-23 08:17:00,4,1945.33,17,4,3,4,11,Loyal
15815,2011-10-07 12:42:00,5,2100.6,64,2,4,4,10,At Risk
15819,2011-10-21 14:50:00,4,1905.45,49,3,3,4,10,Loyal
15820,2011-01-24 12:00:00,1,206.98,320,1,1,1,3,Lost
15821,2011-10-26 15:48:00,2,570.96,44,3,2,2,7,Promising
15822,2011-12-06 14:50:00,2,885.47,3,4,2,3,9,Promising
15825,2011-06-20 13:27:00,1,532.94,172,1,1,2,4,Lost
15826,2011-10-14 16:05:00,3,1654.31,56,2,3,4,9,At Risk
15827,2011-09-27 15:35:00,14,1836.0900000000001,73,2,4,4,10,At Risk
15829,2011-09-01 16:45:00,2,636.14,99,2,2,2,6,Needs Attention
15830,2011-11-02 10:40:00,1,576.0,38,3,1,2,6,Promising
15831,2011-10-12 13:14:00,3,801.76,58,2,3,3,8,At Risk
15832,2011-03-30 15:29:00,1,836.79,254,1,1,3,5,Lost
15834,2011-09-30 14:41:00,4,2231.25,70,2,3,4,9,At Risk
15835,2011-10-26 15:47:00,4,954.09,44,3,3,3,9,Loyal
15836,2011-10-20 17:13:00,1,137.37,50,3,1,1,5,Promising
15837,2011-10-06 09:01:00,1,391.98,65,2,1,2,5,Needs Attention
15838,2011-11-28 14:00:00,19,33643.08,11,4,4,4,12,Champions
15839,2011-11-06 13:54:00,3,1048.49,33,3,3,3,9,Loyal
15840,2011-10-12 09:08:00,2,355.56,59,2,2,2,6,Needs Attention
15841,2011-09-28 12:15:00,4,1224.06,73,2,3,3,8,At Risk
15843,2011-02-09 10:19:00,1,118.95000000000002,304,1,1,1,3,Lost
15844,2011-10-24 15:19:00,1,130.73999999999998,46,3,1,1,5,Promising
15845,2011-11-22 09:42:00,8,3711.77,18,4,4,4,12,Champions
15847,2011-11-01 14:41:00,2,389.27,38,3,2,2,7,Promising
15850,2011-11-20 14:14:00,2,238.85,19,3,2,1,6,Promising
15852,2011-06-06 11:22:00,2,160.71,187,1,2,1,4,Needs Attention
15853,2011-10-19 10:38:00,1,110.8,52,2,1,1,4,Needs Attention
15854,2011-12-05 13:39:00,12,2974.65,4,4,4,4,12,Champions
15855,2011-07-26 10:20:00,5,712.24,137,2,4,3,9,At Risk
15856,2011-12-05 17:09:00,27,16386.31,4,4,4,4,12,Champions
15857,2011-11-21 12:18:00,1,297.0,19,3,1,1,5,Promising
15858,2011-11-24 12:48:00,5,1438.85,16,4,4,3,11,Loyal
15860,2011-10-30 11:25:00,8,977.21,41,3,4,3,10,Loyal
15861,2011-11-27 15:59:00,8,3165.36,12,4,4,4,12,Champions
15862,2011-12-01 13:28:00,4,832.88,8,4,3,3,10,Loyal
15863,2011-11-14 12:49:00,2,68.84,26,3,2,1,6,Promising
15864,2011-11-17 13:32:00,6,1936.3200000000002,22,3,4,4,11,Loyal
15865,2011-10-30 12:43:00,3,895.13,41,3,3,3,9,Loyal
15866,2011-08-30 14:09:00,1,230.53,101,2,1,1,4,Needs Attention
15867,2011-12-04 13:32:00,15,3806.1,5,4,4,4,12,Champions
15869,2011-03-07 17:23:00,2,149.64,277,1,2,1,4,Needs Attention
15870,2011-11-07 10:58:00,1,354.09000000000003,33,3,1,2,6,Promising
15872,2011-11-25 11:55:00,2,360.93,15,4,2,2,8,Promising
15874,2011-10-07 12:31:00,7,4405.88,64,2,4,4,10,At Risk
15877,2011-12-08 11:53:00,2,493.28,2,4,2,2,8,Promising
15880,2010-12-05 13:00:00,1,343.28000000000003,369,1,1,2,4,Lost
15881,2011-01-31 16:59:00,5,501.39000000000004,312,1,4,2,7,At Risk
15882,2011-05-25 11:35:00,4,514.08,199,1,3,2,6,At Risk
15883,2011-12-07 17:05:00,2,396.48,2,4,2,2,8,Promising
15885,2011-09-07 14:56:00,1,349.35,93,2,1,2,5,Needs Attention
15886,2011-10-10 14:25:00,1,181.09,60,2,1,1,4,Needs Attention
15888,2011-09-20 12:30:00,1,162.64,81,2,1,1,4,Needs Attention
15889,2011-07-06 11:10:00,2,427.57,157,1,2,2,5,Needs Attention
15891,2011-04-27 12:35:00,1,521.97,227,1,1,2,4,Lost
15894,2011-03-31 13:50:00,2,262.9,253,1,2,1,4,Needs Attention
15895,2011-07-13 10:27:00,1,179.17,150,1,1,1,3,Lost
15897,2011-05-29 13:50:00,2,222.05,194,1,2,1,4,Needs Attention
15898,2011-12-08 15:23:00,5,1388.88,1,4,4,3,11,Loyal
15899,2010-12-06 10:36:00,1,56.25,369,1,1,1,3,Lost
15900,2011-11-16 12:19:00,1,351.11,24,3,1,2,6,Promising
15901,2011-11-23 12:43:00,3,361.9,17,4,3,2,9,Loyal
15903,2011-11-30 08:08:00,7,5126.76,10,4,4,4,12,Champions
15904,2011-12-01 14:50:00,1,164.68,8,4,1,1,6,Promising
15906,2011-11-20 12:24:00,7,1567.69,20,3,4,3,10,Loyal
15907,2011-12-06 12:21:00,3,966.6,4,4,3,3,10,Loyal
15909,2011-06-19 10:38:00,1,191.94,174,1,1,1,3,Lost
15910,2011-12-09 10:51:00,8,1232.18,1,4,4,3,11,Loyal
15912,2011-06-14 14:29:00,2,264.62,178,1,2,1,4,Needs Attention
15916,2011-11-23 13:46:00,8,1528.09,16,4,4,3,11,Loyal
15917,2011-04-06 10:40:00,1,123.1,248,1,1,1,3,Lost
15918,2011-06-02 11:42:00,2,334.23,191,1,2,2,5,Needs Attention
15919,2011-11-20 11:28:00,2,639.89,20,3,2,2,7,Promising
15920,2011-07-08 15:25:00,3,163.55,154,1,3,1,5,At Risk
15921,2011-06-20 11:03:00,1,336.03000000000003,173,1,1,2,4,Lost
15922,2010-12-01 13:51:00,1,369.5,373,1,1,2,4,Lost
15923,2010-12-02 12:16:00,1,127.08,373,1,1,1,3,Lost
15925,2011-05-29 15:35:00,1,207.15,194,1,1,1,3,Lost
15930,2011-10-03 14:52:00,1,426.63,67,2,1,2,5,Needs Attention
15932,2011-12-05 17:13:00,8,2495.87,4,4,4,4,12,Champions
15933,2011-11-18 13:14:00,3,1107.46,21,3,3,3,9,Loyal
15935,2011-04-14 13:27:00,1,108.03999999999999,239,1,1,1,3,Lost
15937,2011-10-06 15:48:00,1,145.35,64,2,1,1,4,Needs Attention
15938,2011-08-19 12:56:00,5,404.58,112,2,4,2,8,At Risk
15939,2011-09-11 11:30:00,14,6100.01,90,2,4,4,10,At Risk
15940,2011-02-01 16:18:00,1,35.8,311,1,1,1,3,Lost
15942,2011-07-29 09:01:00,1,337.44,134,2,1,2,5,Needs Attention
15944,2011-03-08 10:33:00,1,325.1,277,1,1,2,4,Lost
15945,2010-12-09 13:14:00,1,181.0,365,1,1,1,3,Lost
15947,2011-09-18 10:46:00,1,1708.24,83,2,1,4,7,Needs Attention
15948,2011-12-01 15:32:00,2,955.24,8,4,2,3,9,Promising
15949,2011-11-23 09:09:00,2,364.72,17,4,2,2,8,Promising
15950,2011-11-08 11:09:00,4,1765.51,32,3,3,4,10,Loyal
15951,2011-12-01 08:34:00,2,708.22,9,4,2,3,9,Promising
15952,2011-11-06 11:18:00,4,806.57,34,3,3,3,9,Loyal
15953,2011-11-24 15:32:00,8,1659.3799999999999,15,4,4,4,12,Champions
15955,2011-11-15 14:15:00,14,4416.26,24,3,4,4,11,Loyal
15957,2011-11-08 12:14:00,1,428.89,32,3,1,2,6,Promising
15958,2011-09-26 13:41:00,1,104.35,74,2,1,1,4,Needs Attention
15963,2011-11-20 11:33:00,2,470.76,20,3,2,2,7,Promising
15965,2011-11-22 16:44:00,4,845.64,17,4,3,3,10,Loyal
15967,2011-11-16 15:41:00,2,418.83,23,3,2,2,7,Promising
15969,2011-12-07 11:06:00,3,666.1,3,4,3,2,9,Loyal
15970,2011-02-09 12:08:00,1,314.1,304,1,1,2,4,Lost
15971,2011-11-22 12:50:00,12,4194.9,18,4,4,4,12,Champions
15973,2010-12-08 11:42:00,1,307.82000000000005,367,1,1,2,4,Lost
15974,2011-10-31 13:13:00,7,3442.15,39,3,4,4,11,Loyal
15975,2011-09-16 13:33:00,1,371.01,84,2,1,2,5,Needs Attention
15976,2011-06-27 13:00:00,2,430.94,165,1,2,2,5,Needs Attention
15977,2011-11-22 13:29:00,2,1054.73,17,4,2,3,9,Promising
15978,2011-09-23 15:21:00,1,1098.78,77,2,1,3,6,Needs Attention
15980,2011-09-12 09:41:00,3,2398.86,89,2,3,4,9,At Risk
15981,2011-11-15 08:00:00,8,3408.48,25,3,4,4,11,Loyal
15983,2011-11-17 17:34:00,4,1475.02,22,3,3,3,9,Loyal
15984,2011-12-07 12:16:00,10,2837.67,3,4,4,4,12,Champions
15985,2011-08-08 16:31:00,2,1142.42,123,2,2,3,7,Needs Attention
15986,2011-11-09 15:17:00,1,168.12,30,3,1,1,5,Promising
15987,2011-11-27 15:38:00,7,1451.28,12,4,4,3,11,Loyal
15988,2011-11-20 13:23:00,1,158.03,19,3,1,1,5,Promising
15990,2011-10-26 15:58:00,2,792.11,44,3,2,3,8,Promising
15992,2011-12-06 11:00:00,1,41.989999999999995,4,4,1,1,6,Promising
15993,2011-12-01 10:45:00,7,2788.87,9,4,4,4,12,Champions
15994,2011-10-16 12:28:00,1,427.07,55,2,1,2,5,Needs Attention
15996,2011-09-12 15:14:00,6,1060.68,88,2,4,3,9,At Risk
15998,2011-11-03 12:45:00,5,3089.97,37,3,4,4,11,Loyal
16000,2011-12-07 12:17:00,3,12393.7,3,4,3,4,11,Loyal
16003,2011-11-10 09:57:00,5,2735.37,30,3,4,4,11,Loyal
16005,2011-11-27 13:47:00,4,615.39,12,4,3,2,9,Loyal
16006,2011-05-12 13:12:00,1,101.4,211,1,1,1,3,Lost
16007,2011-10-23 11:05:00,4,1701.94,48,3,3,4,10,Loyal
16008,2011-11-16 10:32:00,3,478.78,24,3,3,2,8,Loyal
16009,2011-11-17 16:51:00,4,992.71,22,3,3,3,9,Loyal
16010,2011-04-08 10:14:00,3,407.5,246,1,3,2,6,At Risk
16011,2011-12-01 16:31:00,16,3362.71,8,4,4,4,12,Champions
16012,2011-11-04 13:25:00,3,1415.29,35,3,3,3,9,Loyal
16013,2011-12-06 10:36:00,47,37130.6,4,4,4,4,12,Champions
16014,2011-11-02 12:04:00,3,662.38,38,3,3,2,8,Loyal
16015,2011-12-06 10:58:00,3,705.1,4,4,3,3,10,Loyal
16016,2011-12-06 14:35:00,8,1508.76,3,4,4,3,11,Loyal
16017,2011-10-23 12:56:00,1,211.88,47,3,1,1,5,Promising
16018,2011-10-31 14:13:00,2,408.90000000000003,39,3,2,2,7,Promising
16019,2011-10-24 11:51:00,9,3786.2400000000002,47,3,4,4,11,Loyal
16020,2011-11-23 11:18:00,3,851.01,17,4,3,3,10,Loyal
16022,2011-03-24 13:16:00,1,628.28,260,1,1,2,4,Lost
16023,2011-10-24 16:34:00,3,719.81,46,3,3,3,9,Loyal
16024,2011-11-27 13:26:00,1,245.96,12,4,1,1,6,Promising
16025,2011-11-10 11:45:00,1,439.65999999999997,30,3,1,2,6,Promising
16026,2011-10-27 13:53:00,1,236.09,43,3,1,1,5,Promising
16027,2011-09-09 10:47:00,6,934.62,92,2,4,3,9,At Risk
16029,2011-11-01 10:27:00,62,72882.09,39,3,4,4,11,Loyal
16030,2011-02-03 11:28:00,1,331.24,310,1,1,2,4,Lost
16031,2011-09-08 13:07:00,2,548.94,92,2,2,2,6,Needs Attention
16033,2011-12-04 12:44:00,20,8816.4,6,4,4,4,12,Champions
16034,2011-05-27 16:17:00,3,437.7,196,1,3,2,6,At Risk
16036,2011-09-13 14:53:00,2,758.92,87,2,2,3,7,Needs Attention
16037,2011-03-15 09:13:00,3,855.02,270,1,3,3,7,At Risk
16038,2011-12-02 12:40:00,3,471.78000000000003,8,4,3,2,9,Loyal
16040,2011-10-05 13:47:00,3,1313.55,65,2,3,3,8,At Risk
16041,2011-11-09 12:25:00,3,3166.4,31,3,3,4,10,Loyal
16042,2011-11-17 17:50:00,5,1197.27,22,3,4,3,10,Loyal
16043,2011-11-02 12:50:00,4,773.99,38,3,3,3,9,Loyal
16045,2011-08-12 12:41:00,4,1340.7,120,2,3,3,8,At Risk
16048,2010-12-01 15:28:00,2,256.44,373,1,2,1,4,Needs Attention
16049,2011-10-30 13:19:00,3,1111.79,40,3,3,3,9,Loyal
16050,2011-06-19 11:44:00,1,137.9,174,1,1,1,3,Lost
16052,2011-10-16 15:13:00,1,362.06,54,2,1,2,5,Needs Attention
16053,2011-11-07 11:21:00,2,1511.95,33,3,2,3,8,Promising
16054,2011-07-17 13:08:00,1,783.9,145,1,1,3,5,Lost
16055,2011-05-03 09:26:00,1,134.8,221,1,1,1,3,Lost
16056,2011-10-25 15:19:00,1,664.85,45,3,1,2,6,Promising
16057,2011-11-23 15:23:00,7,2263.12,16,4,4,4,12,Champions
16059,2011-10-05 09:56:00,6,1459.8600000000001,66,2,4,3,9,At Risk
16062,2011-11-30 12:15:00,4,1153.62,10,4,3,3,10,Loyal
16063,2011-03-24 14:56:00,1,335.32,260,1,1,2,4,Lost
16065,2010-12-09 13:03:00,1,372.09,365,1,1,2,4,Lost
16066,2011-11-23 11:54:00,5,1521.87,17,4,4,3,11,Loyal
16070,2011-11-17 15:50:00,2,852.15,22,3,2,3,8,Promising
16071,2011-10-26 11:14:00,1,326.24,45,3,1,2,6,Promising
16072,2011-02-24 14:32:00,1,584.3199999999999,288,1,1,2,4,Lost
16073,2011-02-15 15:41:00,1,122.39999999999999,297,1,1,1,3,Lost
16076,2011-12-06 14:59:00,10,2234.73,3,4,4,4,12,Champions
16078,2011-03-01 09:47:00,1,79.2,284,1,1,1,3,Lost
16079,2011-11-23 12:48:00,3,1352.0,17,4,3,3,10,Loyal
16080,2011-09-19 10:42:00,2,217.16,82,2,2,1,5,Needs Attention
16081,2011-10-14 13:06:00,5,2806.9,56,2,4,4,10,At Risk
16083,2011-08-31 10:47:00,2,1317.62,101,2,2,3,7,Needs Attention
16084,2011-02-13 16:05:00,1,436.18,299,1,1,2,4,Lost
16085,2011-11-16 13:24:00,5,981.51,23,3,4,3,10,Loyal
16086,2011-10-11 13:09:00,5,1121.39,59,2,4,3,9,At Risk
16091,2011-07-08 08:45:00,2,315.06,155,1,2,2,5,Needs Attention
16092,2011-08-17 10:46:00,3,817.86,115,2,3,3,8,At Risk
16093,2011-08-25 11:09:00,1,17.0,107,2,1,1,4,Needs Attention
16094,2011-11-28 12:45:00,4,1078.23,12,4,3,3,10,Loyal
16096,2011-03-20 13:38:00,1,320.62,264,1,1,2,4,Lost
16097,2011-04-13 13:47:00,1,185.04999999999998,240,1,1,1,3,Lost
16098,2011-09-13 09:59:00,7,2005.63,88,2,4,4,10,At Risk
16099,2011-10-20 13:13:00,3,731.9,50,3,3,3,9,Loyal
16101,2011-09-30 10:18:00,1,1290.7,71,2,1,3,6,Needs Attention
16102,2011-10-28 13:19:00,3,1842.14,42,3,3,4,10,Loyal
16103,2011-12-02 14:16:00,6,1429.64,7,4,4,3,11,Loyal
16104,2011-10-09 10:23:00,1,302.36,62,2,1,1,4,Needs Attention
16105,2011-04-05 10:13:00,1,336.96,249,1,1,2,4,Lost
16106,2011-10-05 10:37:00,1,108.38,66,2,1,1,4,Needs Attention
16107,2011-11-22 09:40:00,7,3204.1600000000003,18,4,4,4,12,Champions
16108,2011-09-16 11:48:00,1,842.5,85,2,1,3,6,Needs Attention
16109,2011-05-05 09:17:00,2,611.88,219,1,2,2,5,Needs Attention
16110,2011-10-25 14:35:00,3,1337.48,45,3,3,3,9,Loyal
16112,2011-07-19 14:28:00,4,195.73999999999998,143,2,3,1,6,At Risk
